"text","created","url","latitude","longitude","retweets","hashtag"
"ALWAYS fuck myself up &amp; eat the entire chipotle bowl like why fmlllll",2017-11-29 18:42:46,"https://twitter.com/mhugs_/status/935942125585395713",NA,NA,0,"chipotle"
"hey @ChipotleTweets where can I submit my resume for @chipotle CEO? Here is my cover letter https://t.co/lHyhhL17Zs",2017-11-29 18:42:09,"https://twitter.com/joshjaycomedy/status/935941971977428992",NA,NA,0,"chipotle"
"i love chipotle idc",2017-11-29 18:42:07,"https://twitter.com/helllucination/status/935941963899199493",NA,NA,0,"chipotle"
"@a_lala_mode I'm sorry about that. Please let a manager know or write us at https://t.co/nrhUDiEk7G. -Gabe",2017-11-29 18:42:00,"https://twitter.com/ChipotleTweets/status/935941934555770880",NA,NA,0,"chipotle"
"Chipotle, looking for a turnaround, shops for new CEO
 https://t.co/eHivVDLoAC",2017-11-29 18:41:34,"https://twitter.com/summedupusa/status/935941823410741248",NA,NA,0,"chipotle"
"Sooooooo no one was gonna tell me that Chipotle prices went up <ed><a0><bd><ed><b8><b1>",2017-11-29 18:41:29,"https://twitter.com/dmc_coco/status/935941803769040896",NA,NA,0,"chipotle"
"Just ate my first burrito from chipotle and now I<e2><80><99>m contemplating life.",2017-11-29 18:41:22,"https://twitter.com/mirandaleigh09/status/935941774152994817",NA,NA,0,"chipotle"
"Craving Chipotle <ed><a0><be><ed><b4><b7><ed><a0><bc><ed><bf><be><e2><80><8d><e2><99><82><ef><b8><8f><ed><a0><be><ed><b4><a6><ed><a0><bc><ed><bf><be><e2><80><8d><e2><99><82><ef><b8><8f>",2017-11-29 18:41:04,"https://twitter.com/_KYLEROBERT/status/935941696591888386",NA,NA,0,"chipotle"
"I have quickly become an avid lover of spicy food since sam showed me the miracle that is chipotle tabasco <ed><a0><bd><ed><b8><8b>",2017-11-29 18:41:02,"https://twitter.com/connernnelson/status/935941691005169666",NA,NA,0,"chipotle"
"I've honestly been craving scrambled eggs with Chipotle sauce from @wawa everyday #needtogetsome #lovewawa",2017-11-29 18:40:52,"https://twitter.com/LeanneMenninga/status/935941649661939712",NA,NA,0,"chipotle"
"I want some chipotle<ed><a0><bd><ed><b8><a9> even tho they food be a lil off sometimes <ed><a0><bd><ed><b9><83>",2017-11-29 18:40:50,"https://twitter.com/Chief_Anissa/status/935941641449467904",NA,NA,0,"chipotle"
"Chipotle for the win",2017-11-29 18:40:46,"https://twitter.com/chasing_riches/status/935941624722546688",NA,NA,0,"chipotle"
"Woke up wanting chipotle <ed><a0><bd><ed><b8><92><ed><a0><bd><ed><b8><ad>",2017-11-29 18:40:44,"https://twitter.com/katelambourne5/status/935941613183889408",NA,NA,0,"chipotle"
"Today's the day!!!!! Don't forget to eat for change tonight at Chipotle! https://t.co/80uzdil0Ew",2017-11-29 18:40:34,"https://twitter.com/anaraine12/status/935941571219984384",NA,NA,2,"chipotle"
"I don't fuck wit these chipotle steak skimping niggas",2017-11-29 18:40:17,"https://twitter.com/versaceangel18/status/935941501250613249",NA,NA,0,"chipotle"
"Chipotle Founder to Step Down as CEO https://t.co/m1aEY8GvrM",2017-11-29 18:40:11,"https://twitter.com/NewsFromSPI/status/935941477611589632",NA,NA,0,"chipotle"
"Chipotle CEO Stepping Aside as Company He Started Needs Help https://t.co/LMdJjWv2OP https://t.co/RVFOLoXQXc",2017-11-29 18:40:10,"https://twitter.com/ViraLaBrand/status/935941470426513408",NA,NA,0,"chipotle"
"Chipotle Founder to Step Down as CEO #Business",2017-11-29 18:40:10,"https://twitter.com/us_world_news/status/935941470120566785",NA,NA,0,"chipotle"
"It<e2><80><99>s a Wrap: Chipotle CEO Exits but That<e2><80><99>s Not Why Its Stock Is Rallying -   https://t.co/qlQ9IEKAxR",2017-11-29 18:40:02,"https://twitter.com/WallStreetPenni/status/935941438574956544",NA,NA,0,"chipotle"
"@jerseymikes #99 is a Big Khuna with chipotle mayo. #JMSweepstakes",2017-11-29 18:39:50,"https://twitter.com/Ferriseidon/status/935941389170368512",NA,NA,0,"chipotle"
"Treating myself with Panera since I<e2><80><99>ve treated myself to Chipotle the last two days. #treatyoself",2017-11-29 18:39:46,"https://twitter.com/Brandon_Lay/status/935941370409377794",NA,NA,0,"chipotle"
"@ChipotleTweets The last time I got #Chipotle was about 10 months ago, my steak tasted like it was freezer burnt, b<e2><80><a6> https://t.co/BbZ37lGyLK",2017-11-29 18:39:32,"https://twitter.com/RealBenjaminSch/status/935941314167926786",NA,NA,0,"chipotle"
"This work shit in the way I just want my chipotle damn it",2017-11-29 18:39:31,"https://twitter.com/herku_ku/status/935941307729678336",NA,NA,0,"chipotle"
"@_Life_Savor_ @ChipotleTweets any food besides chipotle is poison",2017-11-29 18:39:30,"https://twitter.com/__AustinCollins/status/935941302436450304",NA,NA,0,"chipotle"
"@UberEATS Nah but how y<e2><80><99>all get five guys before fucking chipotle? They deadass right next to each other and chipotle more popular wtf",2017-11-29 18:39:23,"https://twitter.com/Young_sims/status/935941275118981120",NA,NA,0,"chipotle"
"chipotle sounds so good rn",2017-11-29 18:38:39,"https://twitter.com/lella_haisila/status/935941089290346496",NA,NA,1,"chipotle"
"<ed><a0><bd><ed><b9><84><ed><a0><bd><ed><b9><84>this chipotle line is tew much",2017-11-29 18:38:29,"https://twitter.com/Radicallytrippy/status/935941046495862784",NA,NA,0,"chipotle"
"Making a quick left turn, my phone and my chipotle were both sliding off the passenger seat and one of them needed<e2><80><a6> https://t.co/9GevvshGGK",2017-11-29 18:38:17,"https://twitter.com/_Lo3_/status/935940999305662465",NA,NA,0,"chipotle"
"Chipotle Replacing Its C.E.O., Founder Steve Ells https://t.co/IsmZMESAhE",2017-11-29 18:38:04,"https://twitter.com/NewsFromSPI/status/935940941642371073",NA,NA,0,"chipotle"
"me: *says Aristotle wrong* 
Cailin: have you ever said Aristotle like Chipotle? 
me: no?
@abstractcentral : like ""Aristot-lay""
me: omg wtf <ed><a0><bd><ed><b8><82>",2017-11-29 18:37:13,"https://twitter.com/gracieehk/status/935940728999612416",NA,NA,1,"chipotle"
"I<e2><80><99>m a chipotle like everyday",2017-11-29 18:37:09,"https://twitter.com/RobSGB/status/935940714176925698",NA,NA,0,"chipotle"
"i could probably eat chipotle for every meal for the reat of my life",2017-11-29 18:36:58,"https://twitter.com/air_nolan23/status/935940665858560001",NA,NA,0,"chipotle"
"I feel like I could eat chipotle forever",2017-11-29 18:36:57,"https://twitter.com/yea10kay/status/935940662893170689",NA,NA,0,"chipotle"
"YahooFinance: TODAY'S CHARTS: Regal reveals possible merger; Chipotle pops on CEO search; Autodesk's messy turnarou<e2><80><a6> https://t.co/I5tKssV0oa",2017-11-29 18:36:48,"https://twitter.com/serge_poznanski/status/935940625643565057",NA,NA,0,"chipotle"
"I  want Chipotle <ed><a0><bd><ed><b8><9c><ed><a0><bd><ed><b8><8b>",2017-11-29 18:36:48,"https://twitter.com/QueenBreylyn_/status/935940622560776192",NA,NA,0,"chipotle"
"Chipotle for lunch <ed><a0><bd><ed><b8><8b>",2017-11-29 18:36:44,"https://twitter.com/jimenez_410/status/935940607222140929",NA,NA,0,"chipotle"
"@amandaxrenee You want my $25 chipotle gift card? <ed><a0><bd><ed><b8><85>",2017-11-29 18:36:43,"https://twitter.com/fasrender/status/935940603128504325",NA,NA,0,"chipotle"
"I really truly love Chipotle. Like that<e2><80><99>s a different kind of love.",2017-11-29 18:36:42,"https://twitter.com/JustRii_/status/935940601501143040",NA,NA,0,"chipotle"
"glanced at this and thought it was a chipotle burrito 

..................yeah definitely not https://t.co/prlAIUdDBc",2017-11-29 18:36:42,"https://twitter.com/taysullivan/status/935940599953403905",NA,NA,0,"chipotle"
"#whatsforlunch Delicious Chipotle Potato Salad catered to the office by  @CityChefs https://t.co/0352oZAYjm",2017-11-29 18:36:42,"https://twitter.com/spaceintheraw/status/935940599290703873",NA,NA,0,"chipotle"
"Embattled Chipotle CEO steps down https://t.co/AXq8ec15Gq https://t.co/SL1z7lhYZD",2017-11-29 18:36:35,"https://twitter.com/ReutersTV/status/935940570018668544",NA,NA,4,"chipotle"
"my mom calls me bc she doesn<e2><80><99>t know what she gets from chipotle <ed><a0><bd><ed><b8><82>",2017-11-29 18:36:21,"https://twitter.com/yssirkkrissy/status/935940512988745731",NA,NA,0,"chipotle"
"Chipotle rises after the chain said it<e2><80><99>s looking for a new CEO https://t.co/9T4j6Nwart https://t.co/V52KGE9EqA",2017-11-29 18:36:19,"https://twitter.com/TheAlt_Media/status/935940504965050369",NA,NA,0,"chipotle"
"Chainstore Age - Chipotle begins search for new CEO with a focus on turnaround expertise https://t.co/Q2TrqAp7mo https://t.co/5winqUxIV4",2017-11-29 18:36:14,"https://twitter.com/RAntoshak/status/935940481506299906",NA,NA,0,"chipotle"
"""Steve Ellis IS Chipotle"" $CMG https://t.co/bdiQQhXLvh",2017-11-29 18:36:02,"https://twitter.com/TheStreet/status/935940431547916289",NA,NA,1,"chipotle"
"also i went all the way to chipotle, was about to order and realized i didn<e2><80><99>t bring my card... fucking L ... i hate my life",2017-11-29 18:35:48,"https://twitter.com/rokoutwmykokout/status/935940374413103104",NA,NA,0,"chipotle"
"Who said you can<e2><80><99>t have tacos <ed><a0><bc><ed><bc><ae> on Wednesday?! 

Don<e2><80><99>t forget to support our ATP Chipotle Fundraiser today! <ed><a0><bd><ed><b8><8b>

Ment<e2><80><a6> https://t.co/UT1EbVj466",2017-11-29 18:35:31,"https://twitter.com/FIU_AT/status/935940303193890816",NA,NA,0,"chipotle"
"Don<e2><80><99>t look now but there<e2><80><99>s Chipotle in the conference room.",2017-11-29 18:35:22,"https://twitter.com/ETHERBLK/status/935940264472076288",NA,NA,0,"chipotle"
"Chipotle, looking for a turnaround, shops for new CEO: DENVER (AP) <e2><80><93> Chipotle is looking for a new CEO to help it r<e2><80><a6> https://t.co/aw78GDpcT9",2017-11-29 18:35:19,"https://twitter.com/rep_am/status/935940252874678272",NA,NA,0,"chipotle"
"Make sure you come out to chipotle on La cholla from 5-9 to support MVHS Sports Medicine! https://t.co/EXyPg8jkYG",2017-11-29 18:35:06,"https://twitter.com/emilyradcliffe4/status/935940196553572352",NA,NA,1,"chipotle"
"Really considering a second job since I'm not trying to be bored at home after Chipotle once winter break starts",2017-11-29 18:34:56,"https://twitter.com/amandaxrenee/status/935940155210268672",NA,NA,0,"chipotle"
"Idk how anybody gets pinto over black beans at chipotle",2017-11-29 18:34:49,"https://twitter.com/tung_tyler/status/935940126198390784",NA,NA,1,"chipotle"
"Having a Chipotle 5 mins from my apartment really is clutch",2017-11-29 18:34:48,"https://twitter.com/Starkel05/status/935940122264129536",NA,NA,0,"chipotle"
"I just want the chipotle mayonnaise!",2017-11-29 18:34:41,"https://twitter.com/RaylaRimpson/status/935940090081067008",NA,NA,1,"chipotle"
"Chipotle<e2><80><99>s search for a new CEO may help it <e2><80><98>rediscover the magic,<e2><80><99> says analyst https://t.co/dCR8msv80T",2017-11-29 18:34:32,"https://twitter.com/bankinformer/status/935940052877799428",NA,NA,0,"chipotle"
"This ain<e2><80><99>t chipotle anonymous https://t.co/mM86J57O6Z",2017-11-29 18:34:31,"https://twitter.com/KBTHEBASEDGOD/status/935940048037597185",NA,NA,0,"chipotle"
"Why can<e2><80><99>t I get chipotle yet @UberEATS",2017-11-29 18:34:01,"https://twitter.com/Young_sims/status/935939923915563008",NA,NA,0,"chipotle"
"Chipotle or quickway ?",2017-11-29 18:33:58,"https://twitter.com/osorann_/status/935939911487770625",NA,NA,0,"chipotle"
"i want chic fil a and i want roosters and i want chipotle and i want bdubs soooooo",2017-11-29 18:33:56,"https://twitter.com/avarie__/status/935939905158385664",NA,NA,0,"chipotle"
"he's the fucking guy <ed><a0><bd><ed><b8><82> https://t.co/e0DeaQqpdm",2017-11-29 18:33:52,"https://twitter.com/King_Chipotle/status/935939887466991616",NA,NA,0,"chipotle"
"@HartnessJacob <e2><80><9c>I want a gym with a chipotle in it.. that<e2><80><99>s the dream<e2><80><9d> <ed><a0><bd><ed><b8><82><ed><a0><bd><ed><b8><82>",2017-11-29 18:33:49,"https://twitter.com/patricia_gurak/status/935939873189613570",NA,NA,1,"chipotle"
"what? poems? no. Chipotle",2017-11-29 18:33:41,"https://twitter.com/egg8000/status/935939842348904448",NA,NA,0,"chipotle"
"@MrAdamAp @MLGPuckett @BobMorrisJr @ajMatthysse @SpinnaSpence Is that worth it? The avg Chipotle burrito is like $8<e2><80><a6> https://t.co/D6luufPS1o",2017-11-29 18:33:24,"https://twitter.com/MLGSireph/status/935939768478773248",NA,NA,0,"chipotle"
"@EbenOfficial what food do u want i mean im at chipotle rn",2017-11-29 18:33:23,"https://twitter.com/popcornseavey/status/935939764636848129",NA,NA,0,"chipotle"
"FinancialTimes: Lex: Chipotle: bacteria to basics https://t.co/krF5VfvMiC",2017-11-29 18:33:16,"https://twitter.com/JamesRoy/status/935939736123985920",NA,NA,0,"chipotle"
"My name is Elijah I<e2><80><99>m 21 years old and today was my first time trying chipotle",2017-11-29 18:33:13,"https://twitter.com/__lyjah/status/935939723704578049",NA,NA,1,"chipotle"
"i've lowkey become obsessed with onion rings with chipotle mayo!",2017-11-29 18:33:08,"https://twitter.com/missmjtxo/status/935939701344698369",NA,NA,0,"chipotle"
"Chipotle seeks turnaround expert to replace Ells as CEO https://t.co/UUcu1ryMpb",2017-11-29 18:33:01,"https://twitter.com/andysmart777/status/935939673859416065",NA,NA,0,"chipotle"
"Search Is On for New Chipotle CEO and More Rewards in Store at 7-Eleven  https://t.co/tfG9upfU4z",2017-11-29 18:32:58,"https://twitter.com/gosirvo/status/935939657929510912",NA,NA,0,"chipotle"
"Tacos from chipotle are underrated",2017-11-29 18:32:54,"https://twitter.com/BrentFowler7/status/935939643144654848",NA,NA,0,"chipotle"
"Chipotle Replacing Its CEO, Founder Steve Ells
https://t.co/jToOCZUV09",2017-11-29 18:32:41,"https://twitter.com/MahoganyGirlInc/status/935939590447394816",NA,NA,0,"chipotle"
"@mdenmon12 Lol it look like you was trying to rush to that chipotle my bad",2017-11-29 18:32:38,"https://twitter.com/kemyaimani/status/935939575574384641",NA,NA,0,"chipotle"
"@NathanQuitasol @iamshawnlu Chipotle be like <e2><9c><8c><ed><a0><bc><ed><bf><bc>just passing through!",2017-11-29 18:32:30,"https://twitter.com/djnolledge/status/935939542258823168",NA,NA,0,"chipotle"
"I'm supposed to write a single-spaced 15 page paper on Chipotle... food I can't eat more than 3 feet from a bathroo<e2><80><a6> https://t.co/zWIzDNX0pb",2017-11-29 18:32:27,"https://twitter.com/DANGL3SinHD/status/935939530028404737",NA,NA,0,"chipotle"
"Second time @ChipotleTweets  didn't give me my guacamole! I even went to a different chipotle this time. https://t.co/GJDfSbVbOI",2017-11-29 18:32:00,"https://twitter.com/CruzTheSequel/status/935939415452672000",NA,NA,0,"chipotle"
"HostedByMFrazz: Chipotle CEO Fired As Threat Of Food-Borne Illness Lingers https://t.co/8pW8tCOlhF",2017-11-29 18:32:00,"https://twitter.com/MFRZProductions/status/935939414596947969",NA,NA,0,"chipotle"
"Please join us December 5th at Chipotle to support @WMSPatriots PTA! #wmspatriots #LHCSD #1Team1Vision https://t.co/sD33nkzobm",2017-11-29 18:31:40,"https://twitter.com/MrCukro/status/935939330790395904",NA,NA,3,"chipotle"
"Chipotle CEO Stepping Aside as Company He Started Needs Help https://t.co/gcLQh5Albx",2017-11-29 18:31:34,"https://twitter.com/amassdigital/status/935939308808269826",NA,NA,0,"chipotle"
"#RestaurantOwner #RestaurantBusiness #ChefLife #FoodBiz Chipotle Initiates Search for New CEO as Steve Ells Ste... https://t.co/u98vSsl2lt",2017-11-29 18:31:30,"https://twitter.com/lvrgrestaurant/status/935939291699646465",NA,NA,0,"chipotle"
"Come thru to chipotle in Bristow from 5-9 to support BDHS men<e2><80><99>s soccer!!!<e2><9a><bd><ef><b8><8f><e2><9a><bd><ef><b8><8f><e2><9a><bd><ef><b8><8f>",2017-11-29 18:31:16,"https://twitter.com/blesi11/status/935939230009839616",NA,NA,1,"chipotle"
"Anyone wanna get chipotle",2017-11-29 18:31:11,"https://twitter.com/Gareau_33/status/935939210531532800",NA,NA,0,"chipotle"
"only thing I miss about working in the upper west side was that bomb ass chipotle on 73rd st, best chipotle ever",2017-11-29 18:31:04,"https://twitter.com/ketsiaimaan/status/935939182672916490",NA,NA,0,"chipotle"
"TODAY'S CHARTS: Regal reveals possible merger; Chipotle pops on CEO search; Autodesk's messy turnaround @jj_under<e2><80><a6> https://t.co/KyLfSCRYnt",2017-11-29 18:31:02,"https://twitter.com/YahooFinance/status/935939172023652353",NA,NA,4,"chipotle"
"@rmoose08 Just because you go to Chipotle on a college campus during lunch time doesn<e2><80><99>t mean it<e2><80><99>s not struggling. F<e2><80><a6> https://t.co/zJebiDmlRl",2017-11-29 18:31:01,"https://twitter.com/thepatsayers/status/935939170626830337",NA,NA,0,"chipotle"
"I think that chipotle gave me food poisoning <ed><a0><bd><ed><b8><9e><ed><a0><bd><ed><b8><b7>",2017-11-29 18:31:00,"https://twitter.com/DarynsKEEPER/status/935939166751387648",NA,NA,0,"chipotle"
"Chipotle put so much fuckin cilantro in my bowl and now I just wanna die <ed><a0><be><ed><b4><ae><ed><a0><be><ed><b4><ae><ed><a0><be><ed><b4><ae><ed><a0><be><ed><b4><ae><ed><a0><be><ed><b4><ae><ed><a0><be><ed><b4><ae><ed><a0><be><ed><b4><ae><ed><a0><be><ed><b4><ae><ed><a0><be><ed><b4><ae><ed><a0><be><ed><b4><ae><ed><a0><be><ed><b4><ae><ed><a0><be><ed><b4><ae>",2017-11-29 18:30:49,"https://twitter.com/__amira_/status/935939118655303682",NA,NA,0,"chipotle"
"@0096_lovee Make time for chipotle",2017-11-29 18:30:44,"https://twitter.com/Kimberly_Ortizz/status/935939099164151808",NA,NA,1,"chipotle"
"@Pr0ducerKev @BrettForrest89 You cannot stop the will of the people. We are strong. We are united. We will rebuild.<e2><80><a6> https://t.co/PFnqUg9omn",2017-11-29 18:30:29,"https://twitter.com/billdirects/status/935939036232916992",NA,NA,0,"chipotle"
"Thoroughly Sick Of CEO Steve Ells, Chipotle Removes Him
https://t.co/yqnZarMvQL",2017-11-29 18:29:44,"https://twitter.com/watchlatestnews/status/935938845891284992",NA,NA,0,"chipotle"
"@ChipotleTweets founder #SteveElls stepping down as #CEO https://t.co/oZCRkeixHx via @nypost #BrandShift",2017-11-29 18:29:21,"https://twitter.com/sydinc/status/935938749829206021",NA,NA,0,"chipotle"
"If you feed a bird chipotle.. https://t.co/ymwMkZr37g",2017-11-29 18:29:01,"https://twitter.com/ktrinh518/status/935938664605081602",NA,NA,0,"chipotle"
"@MacyGolder @ChipotleTweets Move over Macy, I'm the guy for this, said while enjoying a Chipotle bowl. <ed><a0><bd><ed><b8><82>",2017-11-29 18:28:53,"https://twitter.com/MikeAsti11/status/935938634393497601",NA,NA,0,"chipotle"
"Omw to get chipotle and i just saved an old lady from almost getting her ass run over I<e2><80><99>m shook",2017-11-29 18:28:47,"https://twitter.com/sadisticsoryu/status/935938605830361089",NA,NA,0,"chipotle"
"Chipotle<e2><80><99>s search for a new CEO may help it <e2><80><98>rediscover the magic,<e2><80><99> says analyst https://t.co/N9pQ8HNzkO https://t.co/ri11Ibk4xy",2017-11-29 18:28:40,"https://twitter.com/nikl_app/status/935938576180793344",NA,NA,0,"chipotle"
"I forgot how good Chipotle was. I don't know how that happened, but I just had a veggie bowl and DAYUM my tastebuds are happy!",2017-11-29 18:28:32,"https://twitter.com/jennieahlgren/status/935938542919970819",NA,NA,0,"chipotle"
"Today's MRM's Daily Bite features news from @LoyaltyPlant, @gobridg and more. https://t.co/C1MRymgXwh<e2><80><a6> https://t.co/yhnIzxrKQJ",2017-11-29 18:28:23,"https://twitter.com/bcastiglia44/status/935938507977252864",NA,NA,0,"chipotle"
"Just in case any of my friends on here are buying my Christmas presents * @DwightTyree * I want a speaker, a chipot<e2><80><a6> https://t.co/GCjCcDIg1q",2017-11-29 18:28:19,"https://twitter.com/inaomi___/status/935938490029748225",NA,NA,0,"chipotle"
"Chipotle Tuna Cucumber Bites #protein #ironintake #fitness #tuna #salad #fingerfood<e2><80><a6> https://t.co/tecuHkY64f",2017-11-29 18:27:59,"https://twitter.com/DIANAFRANCOTV/status/935938403857608704",NA,NA,0,"chipotle"
"Chipotle<e2><80><99>s search for a new CEO may help it <e2><80><98>rediscover the magic,<e2><80><99> says analyst https://t.co/JcLhoGJs1H",2017-11-29 18:27:57,"https://twitter.com/southtacoma/status/935938395825520640",NA,NA,0,"chipotle"
"It<e2><80><99>s a Wrap: Chipotle CEO Exits but That<e2><80><99>s Not Why Its Stock Is Rallying -   https://t.co/rI5wfrTX1c",2017-11-29 18:27:54,"https://twitter.com/JetPenny/status/935938384631021568",NA,NA,1,"chipotle"
"This Christmas music reminded me of the time a customer wrote a complaint about me at Chipotle on Christmas Eve... https://t.co/8Ncn7PNF9z",2017-11-29 18:27:51,"https://twitter.com/xCptMorgann/status/935938374287765505",NA,NA,0,"chipotle"
"That chipotle nourished my soul <ed><a0><bd><ed><b9><8c><ed><a0><bc><ed><bf><be>",2017-11-29 18:27:39,"https://twitter.com/pearlkeizzy/status/935938321758507008",NA,NA,0,"chipotle"
"@kemyaimani Chipotle lol it was a bad choice though yaw should of invited me to the bar",2017-11-29 18:27:37,"https://twitter.com/mdenmon12/status/935938315563536386",NA,NA,0,"chipotle"
"Chipotle seeks turnaround expert to replace Ells as CEO https://t.co/bpPIDTYq1D",2017-11-29 18:27:18,"https://twitter.com/TheTruthArtists/status/935938233405460481",NA,NA,0,"chipotle"
"chipotle veggie bowls are the <ed><a0><bd><ed><b4><91> to my <ed><a0><bd><ed><b2><9a>",2017-11-29 18:26:51,"https://twitter.com/meg_locefff/status/935938119697870849",NA,NA,0,"chipotle"
"@Laureng44 Sorry about that. Please write us at https://t.co/nrhUDiEk7G. -Gabe",2017-11-29 18:26:41,"https://twitter.com/ChipotleTweets/status/935938077347983360",NA,NA,0,"chipotle"
"Chipotle, looking for a turnaround, shops for new CEO https://t.co/XPm5YfyhRZ",2017-11-29 18:26:39,"https://twitter.com/HaveHaveHaveInc/status/935938070284853248",NA,NA,0,"chipotle"
"The past 24 hours:
-Met Liam
-Met Niall
-Got to go to Jingle Ball for free
-Got to hang with @bevsaywhaaa &amp;<e2><80><a6> https://t.co/VWWrFEKjMB",2017-11-29 18:26:07,"https://twitter.com/ItsFrannieYall/status/935937933995061254",NA,NA,0,"chipotle"
"Chipotle: bacteria to basics https://t.co/JsAIlz3kvn https://t.co/Z8EKt5DDUx",2017-11-29 18:26:06,"https://twitter.com/P1cpg/status/935937930215882752",NA,NA,0,"chipotle"
"Chipotle is life<ed><a0><bc><ed><bc><b6>",2017-11-29 18:25:56,"https://twitter.com/ADBTruth/status/935937888327536640",NA,NA,0,"chipotle"
"Me: <e2><80><9c>I have 9 friends.<e2><80><9d> 

Friend: <e2><80><9c>chipotle is better than qdoba.<e2><80><9d>

Me: https://t.co/ypJUv0Pep0",2017-11-29 18:25:45,"https://twitter.com/Katey_kinZz/status/935937842345332736",NA,NA,0,"chipotle"
"Do I want to get Chipotle or Panera Bread for lunch today?<ed><a0><bc><ed><bc><af><ed><a0><bc><ed><bd><9d>",2017-11-29 18:25:37,"https://twitter.com/Brianalaxton/status/935937808887189509",NA,NA,0,"chipotle"
"Chipotle Is Making a Huge Change @Thrillist https://t.co/QqRr91DvzZ",2017-11-29 18:25:34,"https://twitter.com/WestwoodVillage/status/935937798737203201",NA,NA,0,"chipotle"
"I held the door for two ladies coming into Chipotle trying to be nice, and they look at me, don<e2><80><99>t even say thank yo<e2><80><a6> https://t.co/cprrJu57hD",2017-11-29 18:25:26,"https://twitter.com/natethompson24/status/935937765639950337",NA,NA,0,"chipotle"
"Chipotle: bacteria to basics https://t.co/Mc9jt9qbY5",2017-11-29 18:25:21,"https://twitter.com/Uskeus/status/935937742902620160",NA,NA,0,"chipotle"
"CMG Do shorts realize Chipotle has a really high effective tax rate?",2017-11-29 18:25:01,"https://twitter.com/roberee/status/935937657787568128",NA,NA,0,"chipotle"
"@ValueMule Chipotle?",2017-11-29 18:24:56,"https://twitter.com/Raider_JK/status/935937638946676736",NA,NA,0,"chipotle"
"I need chipotle and fried pickles from bdubs",2017-11-29 18:24:56,"https://twitter.com/ayy_skyye/status/935937637667561472",NA,NA,0,"chipotle"
"If you buy me chipotle I will make sure you never feel unloved again and that's a BIG PROMISE",2017-11-29 18:24:47,"https://twitter.com/Mariahonfire3/status/935937600778588160",NA,NA,0,"chipotle"
"Lame people at Chipotle: ""Can I get brown rice, a little chicken, a little of that tomato salsa, but not much becau<e2><80><a6> https://t.co/34U8yLMAvV",2017-11-29 18:24:40,"https://twitter.com/TheHotPinkHijab/status/935937570172821505",NA,NA,0,"chipotle"
"Wow chipotle was needed",2017-11-29 18:24:19,"https://twitter.com/Erazmo_/status/935937482776039424",NA,NA,0,"chipotle"
"Chipotle On Hunt For New CEO https://t.co/A5JgOT8InW #Payments",2017-11-29 18:24:18,"https://twitter.com/stiel/status/935937479739301888",NA,NA,0,"chipotle"
"@EbenOfficial Chipotle?",2017-11-29 18:24:03,"https://twitter.com/Ebens_chipotle/status/935937414782210051",NA,NA,0,"chipotle"
"Chipotle: bacteria to basics https://t.co/jLCpTQvQto",2017-11-29 18:23:51,"https://twitter.com/ftcompanies/status/935937363569795072",NA,NA,0,"chipotle"
"Lex: Chipotle: bacteria to basics https://t.co/2YWooBQvKk",2017-11-29 18:23:50,"https://twitter.com/FinancialTimes/status/935937363523571714",NA,NA,2,"chipotle"
"Why are twenty children ahead of me at Chipotle",2017-11-29 18:23:41,"https://twitter.com/soylatted/status/935937323811864578",NA,NA,0,"chipotle"
"#ThreeWordFlirting  I got chipotle",2017-11-29 18:23:36,"https://twitter.com/MaxTeamYosh/status/935937302228033536",NA,NA,0,"chipotle"
"Come on out to Chipotle tonight, 5-10. Help us raise money for JDRF. #BulkingSZN #DeltSZN https://t.co/RiUQmFmkjg",2017-11-29 18:23:32,"https://twitter.com/ASU_Delts/status/935937287984070656",NA,NA,13,"chipotle"
"Cute guy makes eye contact with me all through lunch 

Me: Obviously it<e2><80><99>s because I<e2><80><99>m reading at chipotle just afte<e2><80><a6> https://t.co/PX83kq5SGY",2017-11-29 18:23:31,"https://twitter.com/JoShaw12/status/935937279788449797",NA,NA,0,"chipotle"
"This vine was the only reason i tried Chipotle https://t.co/bvj3wYSjaN",2017-11-29 18:23:27,"https://twitter.com/KayleeDanae/status/935937265225801728",NA,NA,0,"chipotle"
"Chipotle takeover is TODAY!! 4-8pm! Support Kofa JSA!!! And eat good <ed><a0><bc><ed><bd><b4><ed><a0><bc><ed><bc><af>",2017-11-29 18:23:10,"https://twitter.com/KofaJSA/status/935937193842847744",NA,NA,0,"chipotle"
"@Gleeci I'm sorry about that. Please chat with a manager next time you're in or share details with us at https://t.co/nrhUDiEk7G. -Gabe",2017-11-29 18:23:01,"https://twitter.com/ChipotleTweets/status/935937155280592896",NA,NA,0,"chipotle"
"Chipotle<e2><80><99>s search for a new CEO may help it <e2><80><98>rediscover the magic,<e2><80><99> says analyst https://t.co/Z6dEdKxF3w https://t.co/hvwRAZ4Qgy",2017-11-29 18:22:58,"https://twitter.com/tgarcianyc/status/935937141607141382",NA,NA,1,"chipotle"
"@Mark_Stryker @Helen_E_Shaw @terryteachout And of course there are legit issues in some cases (critic on deadline,<e2><80><a6> https://t.co/aDX7qdxANC",2017-11-29 18:22:54,"https://twitter.com/gregreiner/status/935937127447134209",NA,NA,0,"chipotle"
"I want some chipotle",2017-11-29 18:22:26,"https://twitter.com/_Callmebaelaaa/status/935937009507602432",NA,NA,0,"chipotle"
